disease_code,disease_name,period_start,period_end,period_type,period_label,location_code,location_name,location_level,cases,deaths,population,incidence_per_100k,data_status,source_name,source_url,complete_period
AWD,Acute Watery Diarrhoea,2023-01-01,2023-12-31,annual,2023,BD-KHU,Khulna,division,376328,,15563000,2418.1,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2023-01-01,2023-12-31,annual,2023,BD-MYM,Mymensingh,division,313701,,11370000,2759.0,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2023-01-01,2023-12-31,annual,2023,BD-RAJ,Rajshahi,division,371759,,18484858,2011.2,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2023-01-01,2023-12-31,annual,2023,BD-RAN,Rangpur,division,183829,,15665000,1173.5,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2023-01-01,2023-12-31,annual,2023,BD-SYL,Sylhet,division,425134,,10009239,4247.4,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2024-01-01,2024-12-31,annual,2024,BD,Bangladesh,national,3583999,,,,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2024-01-01,2024-12-31,annual,2024,BD-BAR,Barishal,division,392251,,8325666,4711.3,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2024-01-01,2024-12-31,annual,2024,BD-CTG,Chattogram,division,794544,,28423019,2795.4,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2024-01-01,2024-12-31,annual,2024,BD-DHA,Dhaka,division,664574,,36054418,1843.3,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2024-01-01,2024-12-31,annual,2024,BD-KHU,Khulna,division,390266,,15563000,2507.7,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2024-01-01,2024-12-31,annual,2024,BD-MYM,Mymensingh,division,325320,,11370000,2861.2,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2024-01-01,2024-12-31,annual,2024,BD-RAJ,Rajshahi,division,385528,,18484858,2085.6,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2024-01-01,2024-12-31,annual,2024,BD-RAN,Rangpur,division,190637,,15665000,1217.0,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2024-01-01,2024-12-31,annual,2024,BD-SYL,Sylhet,division,440879,,10009239,4404.7,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
